a_name,b_name,count
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,1801259
TAX_ETHNICITY_RUSSIAN,WB_840_JUSTICE,1450243
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_HACKERS,99698
TAX_ETHNICITY_RUSSIAN,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2910855
EPU_POLICY_LAW,LEGISLATION,883219
TAX_ETHNICITY_RUSSIAN,WB_696_PUBLIC_SECTOR_MANAGEMENT,3579904
TAX_ETHNICITY_RUSSIAN,USPEC_POLICY1,3608056
TAX_ETHNICITY_RUSSIAN,WB_831_GOVERNANCE,1289018
TAX_ETHNICITY_RUSSIAN,WB_694_BROADCAST_AND_MEDIA,2276364
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2285366
TAX_ETHNICITY_RUSSIAN,TAX_WORLDLANGUAGES_RUSSIAN,2581453
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_REPRESENTATIVES,762348
CRISISLEX_CRISISLEXREC,SECURITY_SERVICES,30150775
CRISISLEX_CRISISLEXREC,USPEC_POLITICS_GENERAL1,39442741
CRISISLEX_CRISISLEXREC,CYBER_ATTACK,496882
CRISISLEX_CRISISLEXREC,LEADER,21822693
CRISISLEX_CRISISLEXREC,WB_831_GOVERNANCE,17740708
CRISISLEX_CRISISLEXREC,MEDIA_MSM,30995774
CRISISLEX_CRISISLEXREC,TAX_WORLDLANGUAGES_RUSSIA,5739416
CRISISLEX_CRISISLEXREC,TERROR,17802032
CRISISLEX_CRISISLEXREC,LEADER,37593642
CRISISLEX_CRISISLEXREC,GENERAL_GOVERNMENT,35225669
CRISISLEX_CRISISLEXREC,WB_2433_CONFLICT_AND_VIOLENCE,26770763
CRISISLEX_CRISISLEXREC,WB_678_DIGITAL_GOVERNMENT,24434574
CRISISLEX_CRISISLEXREC,EPU_CATS_NATIONAL_SECURITY,14537370
CRISISLEX_CRISISLEXREC,WB_1014_CRIMINAL_JUSTICE,18945849
CRISISLEX_CRISISLEXREC,TAX_FNCACT_HACKERS,377493
CRISISLEX_CRISISLEXREC,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,25607161
CRISISLEX_CRISISLEXREC,LEGISLATION,15093476
CRISISLEX_CRISISLEXREC,WB_696_PUBLIC_SECTOR_MANAGEMENT,39736673
CRISISLEX_CRISISLEXREC,USPEC_POLICY1,32203842
CRISISLEX_CRISISLEXREC,WB_832_ANTI_CORRUPTION,16324157
CRISISLEX_CRISISLEXREC,WB_694_BROADCAST_AND_MEDIA,20312662
CRISISLEX_CRISISLEXREC,KILL,36049231
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,39515625
CRISISLEX_CRISISLEXREC,TAX_FNCACT_REPRESENTATIVES,5036096
SECURITY_SERVICES,USPEC_POLITICS_GENERAL1,14876178
CRISISLEX_C07_SAFETY,CYBER_ATTACK,184330
SECURITY_SERVICES,USPEC_POLITICS_GENERAL1,7802783
SECURITY_SERVICES,WB_831_GOVERNANCE,10246608
CRISISLEX_C07_SAFETY,MEDIA_MSM,12638544
SECURITY_SERVICES,TAX_WORLDLANGUAGES_RUSSIA,1872534
SECURITY_SERVICES,TERROR,8063258
CRISISLEX_C07_SAFETY,LEADER,13838341
CRISISLEX_C07_SAFETY,GENERAL_GOVERNMENT,12550064
SECURITY_SERVICES,WB_2433_CONFLICT_AND_VIOLENCE,13175585
SECURITY_SERVICES,WB_678_DIGITAL_GOVERNMENT,10231068
CRISISLEX_C07_SAFETY,EPU_CATS_NATIONAL_SECURITY,5545649
SECURITY_SERVICES,WB_1014_CRIMINAL_JUSTICE,13122530
SECURITY_SERVICES,TAX_FNCACT_HACKERS,143956
SECURITY_SERVICES,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,10598346
CRISISLEX_C07_SAFETY,LEGISLATION,7237180
SECURITY_SERVICES,WB_696_PUBLIC_SECTOR_MANAGEMENT,19896953
SECURITY_SERVICES,USPEC_POLICY1,11215084
SECURITY_SERVICES,WB_832_ANTI_CORRUPTION,9762599
SECURITY_SERVICES,WB_694_BROADCAST_AND_MEDIA,8757615
CRISISLEX_C07_SAFETY,KILL,15417992
CRISISLEX_C07_SAFETY,MANMADE_DISASTER_IMPLIED,17044863
SECURITY_SERVICES,TAX_FNCACT_REPRESENTATIVES,1857592
CYBER_ATTACK,USPEC_POLITICS_GENERAL1,252877
LEADER,USPEC_POLITICS_GENERAL1,36864740
USPEC_POLITICS_GENERAL1,WB_831_GOVERNANCE,12326101
MEDIA_MSM,USPEC_POLITICS_GENERAL1,18505019
LEADER,USPEC_POLITICS_GENERAL1,4555128
USPEC_POLITICS_GENERAL1,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,10376005
LEADER,USPEC_POLITICS_GENERAL1,47069972
GENERAL_GOVERNMENT,USPEC_POLITICS_GENERAL1,30642145
USPEC_POLITICS_GENERAL1,WB_2433_CONFLICT_AND_VIOLENCE,19792330
USPEC_POLITICS_GENERAL1,WB_678_DIGITAL_GOVERNMENT,20394610
EPU_CATS_NATIONAL_SECURITY,USPEC_POLITICS_GENERAL1,8842308
USPEC_POLITICS_GENERAL1,WB_1014_CRIMINAL_JUSTICE,11353358
CYBER_ATTACK,TAX_FNCACT_HACKERS,203952
USPEC_POLITICS_GENERAL1,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,21395129
EPU_POLICY_LAW,LEGISLATION,10384475
USPEC_POLITICS_GENERAL1,WB_696_PUBLIC_SECTOR_MANAGEMENT,31545548
USPEC_POLICY1,USPEC_POLITICS_GENERAL1,26504367
USPEC_POLITICS_GENERAL1,WB_832_ANTI_CORRUPTION,10651941
USPEC_POLITICS_GENERAL1,WB_694_BROADCAST_AND_MEDIA,16927090
KILL,USPEC_POLITICS_GENERAL1,12976592
LEADER,MANMADE_DISASTER_IMPLIED,15378100
TAX_FNCACT_REPRESENTATIVES,USPEC_POLITICS_GENERAL1,4197701
CYBER_ATTACK,LEADER,191396
CYBER_ATTACK,WB_696_PUBLIC_SECTOR_MANAGEMENT,208626
CYBER_ATTACK,MEDIA_MSM,274827
CYBER_ATTACK,TAX_WORLDLANGUAGES_RUSSIAN,123398
CYBER_ATTACK,TERROR,140153
CYBER_ATTACK,LEADER,280740
CYBER_ATTACK,GENERAL_GOVERNMENT,315945
CYBER_ATTACK,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,177084
CYBER_ATTACK,WB_678_DIGITAL_GOVERNMENT,401766
CYBER_ATTACK,EPU_CATS_NATIONAL_SECURITY,146697
CYBER_ATTACK,WB_1014_CRIMINAL_JUSTICE,208137
CYBER_ATTACK,TAX_FNCACT_HACKERS,476462
CYBER_ATTACK,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,416955
CYBER_ATTACK,LEGISLATION,140637
CYBER_ATTACK,WB_696_PUBLIC_SECTOR_MANAGEMENT,359371
CYBER_ATTACK,USPEC_POLICY1,280993
CYBER_ATTACK,WB_831_GOVERNANCE,195861
CYBER_ATTACK,WB_694_BROADCAST_AND_MEDIA,203380
CYBER_ATTACK,KILL,181540
CYBER_ATTACK,MANMADE_DISASTER_IMPLIED,199013
CYBER_ATTACK,TAX_FNCACT_REPRESENTATIVES,55162
LEADER,WB_831_GOVERNANCE,6374899
LEADER,MEDIA_MSM,14315020
LEADER,USPEC_POLITICS_GENERAL1,4048180
LEADER,USPEC_POLITICS_GENERAL1,7755892
LEADER,USPEC_POLITICS_GENERAL1,37157277
LEADER,USPEC_POLITICS_GENERAL1,18626624
LEADER,WB_2433_CONFLICT_AND_VIOLENCE,11657821
LEADER,WB_678_DIGITAL_GOVERNMENT,11164909
LEADER,USPEC_POLITICS_GENERAL1,6347430
LEADER,WB_1014_CRIMINAL_JUSTICE,5964918
LEADER,TAX_FNCACT_HACKERS,149254
LEADER,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,11746814
LEADER,LEGISLATION,6949763
LEADER,WB_696_PUBLIC_SECTOR_MANAGEMENT,17066665
LEADER,USPEC_POLICY1,17696348
LEADER,WB_832_ANTI_CORRUPTION,5517116
LEADER,WB_694_BROADCAST_AND_MEDIA,9441750
LEADER,USPEC_POLITICS_GENERAL1,10242769
LEADER,MANMADE_DISASTER_IMPLIED,12315149
LEADER,TAX_FNCACT_REPRESENTATIVES,3220519
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,6880602
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,1400508
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,3520008
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,8685517
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7786550
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,6468614
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_678_DIGITAL_GOVERNMENT,6032387
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,2722588
WB_831_GOVERNANCE,WB_840_JUSTICE,15917366
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,145668
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_678_DIGITAL_GOVERNMENT,6032384
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,4852644
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,23625451
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7431324
WB_831_GOVERNANCE,WB_832_ANTI_CORRUPTION,21220593
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_694_BROADCAST_AND_MEDIA,4949682
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7676591
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7721717
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,1065292
MEDIA_MSM,TAX_WORLDLANGUAGES_RUSSIAN,3733534
MEDIA_MSM,TERROR,8885802
MEDIA_MSM,USPEC_POLITICS_GENERAL1,18856463
GENERAL_GOVERNMENT,MEDIA_MSM,14902172
MEDIA_MSM,WB_2433_CONFLICT_AND_VIOLENCE,14143954
MEDIA_MSM,WB_678_DIGITAL_GOVERNMENT,20397930
EPU_CATS_NATIONAL_SECURITY,MEDIA_MSM,5870966
MEDIA_MSM,WB_840_JUSTICE,9442043
MEDIA_MSM,TAX_FNCACT_HACKERS,202770
MEDIA_MSM,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,21222149
EPU_POLICY_LAW,LEGISLATION,6444914
MEDIA_MSM,WB_696_PUBLIC_SECTOR_MANAGEMENT,22634501
MEDIA_MSM,USPEC_POLICY1,21129785
MEDIA_MSM,WB_832_ANTI_CORRUPTION,8579519
MEDIA_MSM,WB_694_BROADCAST_AND_MEDIA,17991782
KILL,MEDIA_MSM,10945825
MANMADE_DISASTER_IMPLIED,MEDIA_MSM,12986472
MEDIA_MSM,TAX_FNCACT_REPRESENTATIVES,3110504
ARMEDCONFLICT,TERROR,2802462
LEADER,USPEC_POLITICS_GENERAL1,4542624
CRISISLEX_CRISISLEXREC,GENERAL_GOVERNMENT,3697562
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,3945790
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,3004732
ARMEDCONFLICT,EPU_CATS_NATIONAL_SECURITY,2424176
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_840_JUSTICE,1670429
CYBER_ATTACK,TAX_FNCACT_HACKERS,113702
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,3004732
EPU_POLICY_LAW,LEGISLATION,1431830
TAX_WORLDLANGUAGES_RUSSIA,WB_696_PUBLIC_SECTOR_MANAGEMENT,3710483
TAX_WORLDLANGUAGES_RUSSIA,USPEC_POLICY1,3733361
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_832_ANTI_CORRUPTION,1438542
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_694_BROADCAST_AND_MEDIA,2521897
CRISISLEX_CRISISLEXREC,KILL,3208882
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,3706482
TAX_ETHNICITY_RUSSIAN,TAX_FNCACT_REPRESENTATIVES,762055
ARMEDCONFLICT,LEADER,10545994
ARMEDCONFLICT,GENERAL_GOVERNMENT,9995599
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,14276911
TERROR,WB_678_DIGITAL_GOVERNMENT,6717882
EPU_CATS_NATIONAL_SECURITY,TERROR,8820887
TERROR,WB_1014_CRIMINAL_JUSTICE,4680535
CYBER_ATTACK,TAX_FNCACT_HACKERS,85964
TERROR,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,6980261
ARMEDCONFLICT,LEGISLATION,3120586
TERROR,WB_696_PUBLIC_SECTOR_MANAGEMENT,9878006
TERROR,USPEC_POLICY1,8163279
TERROR,WB_832_ANTI_CORRUPTION,3886801
TERROR,WB_694_BROADCAST_AND_MEDIA,5854262
CRISISLEX_CRISISLEXREC,KILL,10098091
CRISISLEX_CRISISLEXREC,MANMADE_DISASTER_IMPLIED,8978549
ARMEDCONFLICT,TAX_FNCACT_REPRESENTATIVES,1354602
GENERAL_GOVERNMENT,LEADER,28724761
LEADER,WB_2433_CONFLICT_AND_VIOLENCE,18522181
LEADER,WB_678_DIGITAL_GOVERNMENT,18227595
EPU_CATS_NATIONAL_SECURITY,LEADER,8391669
LEADER,WB_1014_CRIMINAL_JUSTICE,10133471
LEADER,TAX_FNCACT_HACKERS,216259
LEADER,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,19133822
LEADER,LEGISLATION,11719123
LEADER,WB_696_PUBLIC_SECTOR_MANAGEMENT,28498047
LEADER,USPEC_POLICY1,30548574
LEADER,WB_832_ANTI_CORRUPTION,9454332
LEADER,WB_694_BROADCAST_AND_MEDIA,15347770
LEADER,USPEC_POLITICS_GENERAL1,13470603
LEADER,MANMADE_DISASTER_IMPLIED,21669549
LEADER,TAX_FNCACT_REPRESENTATIVES,5194615
GENERAL_GOVERNMENT,WB_2433_CONFLICT_AND_VIOLENCE,17643390
GENERAL_GOVERNMENT,WB_678_DIGITAL_GOVERNMENT,16841053
EPU_CATS_NATIONAL_SECURITY,GENERAL_GOVERNMENT,7987968
GENERAL_GOVERNMENT,WB_1014_CRIMINAL_JUSTICE,9656773
GENERAL_GOVERNMENT,TAX_FNCACT_HACKERS,248380
GENERAL_GOVERNMENT,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,17766801
GENERAL_GOVERNMENT,LEGISLATION,11691056
GENERAL_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,27549106
GENERAL_GOVERNMENT,USPEC_POLICY1,30582084
GENERAL_GOVERNMENT,WB_832_ANTI_CORRUPTION,9072187
GENERAL_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,13936484
GENERAL_GOVERNMENT,KILL,16697649
GENERAL_GOVERNMENT,MANMADE_DISASTER_IMPLIED,19688762
GENERAL_GOVERNMENT,TAX_FNCACT_REPRESENTATIVES,4949200
WB_2433_CONFLICT_AND_VIOLENCE,WB_678_DIGITAL_GOVERNMENT,10879617
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,10573796
WB_2433_CONFLICT_AND_VIOLENCE,WB_840_JUSTICE,8091919
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,91450
WB_2433_CONFLICT_AND_VIOLENCE,WB_678_DIGITAL_GOVERNMENT,10879613
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,5827924
WB_2433_CONFLICT_AND_VIOLENCE,WB_696_PUBLIC_SECTOR_MANAGEMENT,18180082
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,10637681
WB_2433_CONFLICT_AND_VIOLENCE,WB_832_ANTI_CORRUPTION,7096444
WB_2433_CONFLICT_AND_VIOLENCE,WB_694_BROADCAST_AND_MEDIA,9309505
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,13502545
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,11905386
WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,WB_2433_CONFLICT_AND_VIOLENCE,1948853
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,4770818
WB_678_DIGITAL_GOVERNMENT,WB_840_JUSTICE,7649916
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,287969
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,43153994
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,6132420
WB_678_DIGITAL_GOVERNMENT,WB_696_PUBLIC_SECTOR_MANAGEMENT,18845817
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,13418288
WB_678_DIGITAL_GOVERNMENT,WB_832_ANTI_CORRUPTION,6915795
WB_678_DIGITAL_GOVERNMENT,WB_694_BROADCAST_AND_MEDIA,35336819
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,10613002
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,10593879
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,1887685
EPU_CATS_NATIONAL_SECURITY,WB_840_JUSTICE,3816553
EPU_CATS_NATIONAL_SECURITY,TAX_FNCACT_HACKERS,106691
EPU_CATS_NATIONAL_SECURITY,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,6472053
EPU_CATS_NATIONAL_SECURITY,LEGISLATION,4011110
EPU_CATS_NATIONAL_SECURITY,WB_696_PUBLIC_SECTOR_MANAGEMENT,9063137
EPU_CATS_NATIONAL_SECURITY,USPEC_POLICY1,8206803
EPU_CATS_NATIONAL_SECURITY,WB_831_GOVERNANCE,3321673
EPU_CATS_NATIONAL_SECURITY,WB_694_BROADCAST_AND_MEDIA,5328946
EPU_CATS_NATIONAL_SECURITY,KILL,8236066
EPU_CATS_NATIONAL_SECURITY,MANMADE_DISASTER_IMPLIED,8432633
EPU_CATS_NATIONAL_SECURITY,TAX_FNCACT_REPRESENTATIVES,1461113
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,148330
WB_1014_CRIMINAL_JUSTICE,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,7959109
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,6453491
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,25244643
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,7103745
WB_1014_CRIMINAL_JUSTICE,WB_832_ANTI_CORRUPTION,15635643
WB_1014_CRIMINAL_JUSTICE,WB_694_BROADCAST_AND_MEDIA,6272287
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,8787871
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,8508169
WB_1014_CRIMINAL_JUSTICE,WB_696_PUBLIC_SECTOR_MANAGEMENT,1092552
TAX_FNCACT_HACKERS,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,322384
CYBER_ATTACK,LEGISLATION,110859
TAX_FNCACT_HACKERS,WB_696_PUBLIC_SECTOR_MANAGEMENT,275871
TAX_FNCACT_HACKERS,USPEC_POLICY1,219800
TAX_FNCACT_HACKERS,WB_832_ANTI_CORRUPTION,154103
TAX_FNCACT_HACKERS,WB_694_BROADCAST_AND_MEDIA,153077
CYBER_ATTACK,KILL,121980
CYBER_ATTACK,MANMADE_DISASTER_IMPLIED,147120
TAX_FNCACT_HACKERS,TAX_FNCACT_REPRESENTATIVES,29432
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,6163049
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_696_PUBLIC_SECTOR_MANAGEMENT,19777308
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,13486363
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_832_ANTI_CORRUPTION,7228912
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_694_BROADCAST_AND_MEDIA,35516887
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,10662539
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,10644389
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,1898715
LEGISLATION,WB_696_PUBLIC_SECTOR_MANAGEMENT,14534298
LEGISLATION,USPEC_POLICY1,12060890
LEGISLATION,WB_832_ANTI_CORRUPTION,5113951
LEGISLATION,WB_694_BROADCAST_AND_MEDIA,6168433
EPU_POLICY_LAW,KILL,7009835
LEGISLATION,MANMADE_DISASTER_IMPLIED,8192466
LEGISLATION,TAX_FNCACT_REPRESENTATIVES,1824634
USPEC_POLICY1,WB_696_PUBLIC_SECTOR_MANAGEMENT,19977288
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_832_ANTI_CORRUPTION,23103747
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_694_BROADCAST_AND_MEDIA,11723262
KILL,WB_696_PUBLIC_SECTOR_MANAGEMENT,13939366
MANMADE_DISASTER_IMPLIED,WB_696_PUBLIC_SECTOR_MANAGEMENT,16015423
TAX_FNCACT_REPRESENTATIVES,WB_696_PUBLIC_SECTOR_MANAGEMENT,2756192
USPEC_POLICY1,WB_832_ANTI_CORRUPTION,8852792
USPEC_POLICY1,WB_694_BROADCAST_AND_MEDIA,14393271
USPEC_POLICY1,USPEC_POLITICS_GENERAL1,8561361
MANMADE_DISASTER_IMPLIED,USPEC_POLICY1,12181342
TAX_FNCACT_REPRESENTATIVES,USPEC_POLICY1,2867002
WB_2024_ANTI_CORRUPTION_AUTHORITIES,WB_694_BROADCAST_AND_MEDIA,4949682
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7070775
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,7117195
WB_696_PUBLIC_SECTOR_MANAGEMENT,WB_831_GOVERNANCE,897952
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,9135550
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,9100290
WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,WB_678_DIGITAL_GOVERNMENT,1591805
KILL,MANMADE_DISASTER_IMPLIED,25481562
KILL,TAX_FNCACT_REPRESENTATIVES,2329540
MANMADE_DISASTER_IMPLIED,TAX_FNCACT_REPRESENTATIVES,2790876
